#N: 500
0.000000	0.000000	1.000000
0.004452	0.004452	0.999980
0.008903	0.008903	0.999921
0.013355	0.013355	0.999822
0.017805	0.017805	0.999683
0.022255	0.022255	0.999505
0.026704	0.026704	0.999287
0.031152	0.031152	0.999029
0.035599	0.035599	0.998732
0.040045	0.040045	0.998395
0.044488	0.044488	0.998019
0.048931	0.048931	0.997603
0.053371	0.053371	0.997148
0.057809	0.057809	0.996653
0.062244	0.062244	0.996118
0.066678	0.066678	0.995544
0.071108	0.071108	0.994931
0.075536	0.075536	0.994278
0.079961	0.079961	0.993586
0.084382	0.084382	0.992854
0.088801	0.088801	0.992083
0.093215	0.093215	0.991273
0.097626	0.097626	0.990423
0.102034	0.102034	0.989534
0.106437	0.106437	0.988606
0.110836	0.110836	0.987639
0.115230	0.115230	0.986633
0.119620	0.119620	0.985587
0.124005	0.124005	0.984503
0.128386	0.128386	0.983379
0.132761	0.132761	0.982216
0.137131	0.137131	0.981015
0.141495	0.141495	0.979775
0.145854	0.145854	0.978495
0.150207	0.150207	0.977177
0.154555	0.154555	0.975821
0.158896	0.158896	0.974425
0.163230	0.163230	0.972991
0.167559	0.167559	0.971518
0.171880	0.171880	0.970007
0.176195	0.176195	0.968458
0.180503	0.180503	0.966870
0.184804	0.184804	0.965244
0.189097	0.189097	0.963579
0.193383	0.193383	0.961876
0.197661	0.197661	0.960135
0.201932	0.201932	0.958357
0.206194	0.206194	0.956540
0.210448	0.210448	0.954685
0.214694	0.214694	0.952792
0.218931	0.218931	0.950862
0.223160	0.223160	0.948894
0.227380	0.227380	0.946888
0.231591	0.231591	0.944845
0.235792	0.235792	0.942764
0.239985	0.239985	0.940646
0.244167	0.244167	0.938491
0.248340	0.248340	0.936298
0.252504	0.252504	0.934068
0.256657	0.256657	0.931802
0.260800	0.260800	0.929498
0.264933	0.264933	0.927158
0.269055	0.269055	0.924780
0.273167	0.273167	0.922367
0.277267	0.277267	0.919916
0.281357	0.281357	0.917429
0.285436	0.285436	0.914906
0.289503	0.289503	0.912347
0.293559	0.293559	0.909751
0.297603	0.297603	0.907119
0.301635	0.301635	0.904451
0.305656	0.305656	0.901748
0.309664	0.309664	0.899009
0.313660	0.313660	0.896234
0.317644	0.317644	0.893423
0.321615	0.321615	0.890577
0.325573	0.325573	0.887696
0.329518	0.329518	0.884780
0.333451	0.333451	0.881829
0.337370	0.337370	0.878842
0.341275	0.341275	0.875821
0.345167	0.345167	0.872765
0.349046	0.349046	0.869675
0.352911	0.352911	0.866550
0.356761	0.356761	0.863390
0.360598	0.360598	0.860197
0.364420	0.364420	0.856969
0.368228	0.368228	0.853707
0.372021	0.372021	0.850412
0.375800	0.375800	0.847083
0.379563	0.379563	0.843720
0.383312	0.383312	0.840324
0.387045	0.387045	0.836895
0.390763	0.390763	0.833432
0.394465	0.394465	0.829936
0.398152	0.398152	0.826408
0.401823	0.401823	0.822846
0.405478	0.405478	0.819252
0.409118	0.409118	0.815626
0.412740	0.412740	0.811967
0.416347	0.416347	0.808276
0.419937	0.419937	0.804553
0.423510	0.423510	0.800798
0.427067	0.427067	0.797012
0.430606	0.430606	0.793194
0.434129	0.434129	0.789344
0.437634	0.437634	0.785463
0.441122	0.441122	0.781551
0.444593	0.444593	0.777608
0.448046	0.448046	0.773634
0.451481	0.451481	0.769630
0.454898	0.454898	0.765595
0.458298	0.458298	0.761529
0.461679	0.461679	0.757434
0.465041	0.465041	0.753308
0.468386	0.468386	0.749153
0.471711	0.471711	0.744968
0.475018	0.475018	0.740753
0.478307	0.478307	0.736509
0.481576	0.481576	0.732236
0.484826	0.484826	0.727933
0.488057	0.488057	0.723602
0.491269	0.491269	0.719243
0.494461	0.494461	0.714854
0.497634	0.497634	0.710438
0.500786	0.500786	0.705993
0.503919	0.503919	0.701520
0.507032	0.507032	0.697020
0.510125	0.510125	0.692491
0.513198	0.513198	0.687936
0.516250	0.516250	0.683353
0.519282	0.519282	0.678743
0.522294	0.522294	0.674106
0.525284	0.525284	0.669442
0.528254	0.528254	0.664752
0.531203	0.531203	0.660036
0.534131	0.534131	0.655293
0.537037	0.537037	0.650525
0.539922	0.539922	0.645730
0.542786	0.542786	0.640910
0.545629	0.545629	0.636065
0.548450	0.548450	0.631194
0.551249	0.551249	0.626298
0.554026	0.554026	0.621378
0.556781	0.556781	0.616433
0.559514	0.559514	0.611463
0.562225	0.562225	0.606470
0.564914	0.564914	0.601452
0.567580	0.567580	0.596410
0.570224	0.570224	0.591345
0.572845	0.572845	0.586256
0.575444	0.575444	0.581144
0.578020	0.578020	0.576009
0.580572	0.580572	0.570851
0.583102	0.583102	0.565671
0.585609	0.585609	0.560468
0.588092	0.588092	0.555243
0.590552	0.590552	0.549996
0.592989	0.592989	0.544727
0.595402	0.595402	0.539437
0.597792	0.597792	0.534125
0.600158	0.600158	0.528792
0.602500	0.602500	0.523438
0.604818	0.604818	0.518063
0.607113	0.607113	0.512668
0.609383	0.609383	0.507252
0.611629	0.611629	0.501816
0.613851	0.613851	0.496361
0.616048	0.616048	0.490885
0.618222	0.618222	0.485391
0.620370	0.620370	0.479877
0.622494	0.622494	0.474344
0.624593	0.624593	0.468792
0.626668	0.626668	0.463222
0.628718	0.628718	0.457633
0.630743	0.630743	0.452026
0.632742	0.632742	0.446401
0.634717	0.634717	0.440759
0.636667	0.636667	0.435099
0.638591	0.638591	0.429422
0.640490	0.640490	0.423727
0.642364	0.642364	0.418016
0.644212	0.644212	0.412289
0.646035	0.646035	0.406545
0.647832	0.647832	0.400785
0.649603	0.649603	0.395009
0.651349	0.651349	0.389217
0.653068	0.653068	0.383410
0.654762	0.654762	0.377588
0.656430	0.656430	0.371751
0.658072	0.658072	0.365899
0.659688	0.659688	0.360033
0.661278	0.661278	0.354152
0.662841	0.662841	0.348257
0.664378	0.664378	0.342349
0.665889	0.665889	0.336427
0.667374	0.667374	0.330491
0.668832	0.668832	0.324543
0.670263	0.670263	0.318581
0.671668	0.671668	0.312607
0.673047	0.673047	0.306621
0.674398	0.674398	0.300622
0.675723	0.675723	0.294612
0.677021	0.677021	0.288590
0.678293	0.678293	0.282556
0.679537	0.679537	0.276511
0.680755	0.680755	0.270456
0.681945	0.681945	0.264389
0.683109	0.683109	0.258312
0.684245	0.684245	0.252225
0.685354	0.685354	0.246128
0.686436	0.686436	0.240021
0.687491	0.687491	0.233904
0.688519	0.688519	0.227779
0.689519	0.689519	0.221644
0.690492	0.690492	0.215500
0.691438	0.691438	0.209348
0.692356	0.692356	0.203188
0.693247	0.693247	0.197020
0.694111	0.694111	0.190843
0.694946	0.694946	0.184660
0.695755	0.695755	0.178468
0.696535	0.696535	0.172270
0.697288	0.697288	0.166065
0.698014	0.698014	0.159854
0.698712	0.698712	0.153636
0.699382	0.699382	0.147412
0.700024	0.700024	0.141182
0.700639	0.700639	0.134946
0.701226	0.701226	0.128705
0.701785	0.701785	0.122459
0.702316	0.702316	0.116209
0.702819	0.702819	0.109953
0.703295	0.703295	0.103694
0.703743	0.703743	0.097430
0.704162	0.704162	0.091162
0.704554	0.704554	0.084891
0.704918	0.704918	0.078616
0.705254	0.705254	0.072338
0.705562	0.705562	0.066058
0.705842	0.705842	0.059774
0.706095	0.706095	0.053489
0.706319	0.706319	0.047201
0.706515	0.706515	0.040911
0.706683	0.706683	0.034620
0.706823	0.706823	0.028327
0.706935	0.706935	0.022033
0.707019	0.707019	0.015739
0.707075	0.707075	0.009444
0.707103	0.707103	0.003148
0.707103	0.707103	-0.003148
0.707075	0.707075	-0.009444
0.707019	0.707019	-0.015739
0.706935	0.706935	-0.022033
0.706823	0.706823	-0.028327
0.706683	0.706683	-0.034620
0.706515	0.706515	-0.040911
0.706319	0.706319	-0.047201
0.706095	0.706095	-0.053489
0.705842	0.705842	-0.059774
0.705562	0.705562	-0.066058
0.705254	0.705254	-0.072338
0.704918	0.704918	-0.078616
0.704554	0.704554	-0.084891
0.704162	0.704162	-0.091162
0.703743	0.703743	-0.097430
0.703295	0.703295	-0.103694
0.702819	0.702819	-0.109953
0.702316	0.702316	-0.116209
0.701785	0.701785	-0.122459
0.701226	0.701226	-0.128705
0.700639	0.700639	-0.134946
0.700024	0.700024	-0.141182
0.699382	0.699382	-0.147412
0.698712	0.698712	-0.153636
0.698014	0.698014	-0.159854
0.697288	0.697288	-0.166065
0.696535	0.696535	-0.172270
0.695755	0.695755	-0.178468
0.694946	0.694946	-0.184660
0.694111	0.694111	-0.190843
0.693247	0.693247	-0.197020
0.692356	0.692356	-0.203188
0.691438	0.691438	-0.209348
0.690492	0.690492	-0.215500
0.689519	0.689519	-0.221644
0.688519	0.688519	-0.227779
0.687491	0.687491	-0.233904
0.686436	0.686436	-0.240021
0.685354	0.685354	-0.246128
0.684245	0.684245	-0.252225
0.683109	0.683109	-0.258312
0.681945	0.681945	-0.264389
0.680755	0.680755	-0.270456
0.679537	0.679537	-0.276511
0.678293	0.678293	-0.282556
0.677021	0.677021	-0.288590
0.675723	0.675723	-0.294612
0.674398	0.674398	-0.300622
0.673047	0.673047	-0.306621
0.671668	0.671668	-0.312607
0.670263	0.670263	-0.318581
0.668832	0.668832	-0.324543
0.667374	0.667374	-0.330491
0.665889	0.665889	-0.336427
0.664378	0.664378	-0.342349
0.662841	0.662841	-0.348257
0.661278	0.661278	-0.354152
0.659688	0.659688	-0.360033
0.658072	0.658072	-0.365899
0.656430	0.656430	-0.371751
0.654762	0.654762	-0.377588
0.653068	0.653068	-0.383410
0.651349	0.651349	-0.389217
0.649603	0.649603	-0.395009
0.647832	0.647832	-0.400785
0.646035	0.646035	-0.406545
0.644212	0.644212	-0.412289
0.642364	0.642364	-0.418016
0.640490	0.640490	-0.423727
0.638591	0.638591	-0.429422
0.636667	0.636667	-0.435099
0.634717	0.634717	-0.440759
0.632742	0.632742	-0.446401
0.630743	0.630743	-0.452026
0.628718	0.628718	-0.457633
0.626668	0.626668	-0.463222
0.624593	0.624593	-0.468792
0.622494	0.622494	-0.474344
0.620370	0.620370	-0.479877
0.618222	0.618222	-0.485391
0.616048	0.616048	-0.490885
0.613851	0.613851	-0.496361
0.611629	0.611629	-0.501816
0.609383	0.609383	-0.507252
0.607113	0.607113	-0.512668
0.604818	0.604818	-0.518063
0.602500	0.602500	-0.523438
0.600158	0.600158	-0.528792
0.597792	0.597792	-0.534125
0.595402	0.595402	-0.539437
0.592989	0.592989	-0.544727
0.590552	0.590552	-0.549996
0.588092	0.588092	-0.555243
0.585609	0.585609	-0.560468
0.583102	0.583102	-0.565671
0.580572	0.580572	-0.570851
0.578020	0.578020	-0.576009
0.575444	0.575444	-0.581144
0.572845	0.572845	-0.586256
0.570224	0.570224	-0.591345
0.567580	0.567580	-0.596410
0.564914	0.564914	-0.601452
0.562225	0.562225	-0.606470
0.559514	0.559514	-0.611463
0.556781	0.556781	-0.616433
0.554026	0.554026	-0.621378
0.551249	0.551249	-0.626298
0.548450	0.548450	-0.631194
0.545629	0.545629	-0.636065
0.542786	0.542786	-0.640910
0.539922	0.539922	-0.645730
0.537037	0.537037	-0.650525
0.534131	0.534131	-0.655293
0.531203	0.531203	-0.660036
0.528254	0.528254	-0.664752
0.525284	0.525284	-0.669442
0.522294	0.522294	-0.674106
0.519282	0.519282	-0.678743
0.516250	0.516250	-0.683353
0.513198	0.513198	-0.687936
0.510125	0.510125	-0.692491
0.507032	0.507032	-0.697020
0.503919	0.503919	-0.701520
0.500786	0.500786	-0.705993
0.497634	0.497634	-0.710438
0.494461	0.494461	-0.714854
0.491269	0.491269	-0.719243
0.488057	0.488057	-0.723602
0.484826	0.484826	-0.727933
0.481576	0.481576	-0.732236
0.478307	0.478307	-0.736509
0.475018	0.475018	-0.740753
0.471711	0.471711	-0.744968
0.468386	0.468386	-0.749153
0.465041	0.465041	-0.753308
0.461679	0.461679	-0.757434
0.458298	0.458298	-0.761529
0.454898	0.454898	-0.765595
0.451481	0.451481	-0.769630
0.448046	0.448046	-0.773634
0.444593	0.444593	-0.777608
0.441122	0.441122	-0.781551
0.437634	0.437634	-0.785463
0.434129	0.434129	-0.789344
0.430606	0.430606	-0.793194
0.427067	0.427067	-0.797012
0.423510	0.423510	-0.800798
0.419937	0.419937	-0.804553
0.416347	0.416347	-0.808276
0.412740	0.412740	-0.811967
0.409118	0.409118	-0.815626
0.405478	0.405478	-0.819252
0.401823	0.401823	-0.822846
0.398152	0.398152	-0.826408
0.394465	0.394465	-0.829936
0.390763	0.390763	-0.833432
0.387045	0.387045	-0.836895
0.383312	0.383312	-0.840324
0.379563	0.379563	-0.843720
0.375800	0.375800	-0.847083
0.372021	0.372021	-0.850412
0.368228	0.368228	-0.853707
0.364420	0.364420	-0.856969
0.360598	0.360598	-0.860197
0.356761	0.356761	-0.863390
0.352911	0.352911	-0.866550
0.349046	0.349046	-0.869675
0.345167	0.345167	-0.872765
0.341275	0.341275	-0.875821
0.337370	0.337370	-0.878842
0.333451	0.333451	-0.881829
0.329518	0.329518	-0.884780
0.325573	0.325573	-0.887696
0.321615	0.321615	-0.890577
0.317644	0.317644	-0.893423
0.313660	0.313660	-0.896234
0.309664	0.309664	-0.899009
0.305656	0.305656	-0.901748
0.301635	0.301635	-0.904451
0.297603	0.297603	-0.907119
0.293559	0.293559	-0.909751
0.289503	0.289503	-0.912347
0.285436	0.285436	-0.914906
0.281357	0.281357	-0.917429
0.277267	0.277267	-0.919916
0.273167	0.273167	-0.922367
0.269055	0.269055	-0.924780
0.264933	0.264933	-0.927158
0.260800	0.260800	-0.929498
0.256657	0.256657	-0.931802
0.252504	0.252504	-0.934068
0.248340	0.248340	-0.936298
0.244167	0.244167	-0.938491
0.239985	0.239985	-0.940646
0.235792	0.235792	-0.942764
0.231591	0.231591	-0.944845
0.227380	0.227380	-0.946888
0.223160	0.223160	-0.948894
0.218931	0.218931	-0.950862
0.214694	0.214694	-0.952792
0.210448	0.210448	-0.954685
0.206194	0.206194	-0.956540
0.201932	0.201932	-0.958357
0.197661	0.197661	-0.960135
0.193383	0.193383	-0.961876
0.189097	0.189097	-0.963579
0.184804	0.184804	-0.965244
0.180503	0.180503	-0.966870
0.176195	0.176195	-0.968458
