#N: 500
0.000000	0.000000	1.000000
0.004008	0.075477	0.997148
0.008016	0.150524	0.988606
0.012024	0.224712	0.974425
0.016032	0.297619	0.954685
0.020040	0.368827	0.929498
0.024048	0.437931	0.899009
0.028056	0.504537	0.863390
0.032064	0.568264	0.822846
0.036072	0.628749	0.777608
0.040080	0.685648	0.727933
0.044088	0.738635	0.674106
0.048096	0.787407	0.616433
0.052104	0.831688	0.555243
0.056112	0.871224	0.490885
0.060120	0.905790	0.423727
0.064128	0.935188	0.354152
0.068136	0.959251	0.282556
0.072144	0.977841	0.209348
0.076152	0.990853	0.134946
0.080160	0.998212	0.059774
0.084168	0.999876	-0.015739
0.088176	0.995836	-0.091162
0.092184	0.986115	-0.166065
0.096192	0.970768	-0.240021
0.100200	0.949882	-0.312607
0.104208	0.923578	-0.383410
0.108216	0.892005	-0.452026
0.112224	0.855343	-0.518063
0.116232	0.813801	-0.581144
0.120240	0.767616	-0.640910
0.124248	0.717052	-0.697020
0.128257	0.662397	-0.749153
0.132265	0.603964	-0.797012
0.136273	0.542084	-0.840324
0.140281	0.477113	-0.878842
0.144289	0.409419	-0.912347
0.148297	0.339389	-0.940646
0.152305	0.267424	-0.963579
0.156313	0.193932	-0.981015
0.160321	0.119335	-0.992854
0.164329	0.044056	-0.999029
0.168337	-0.031474	-0.999505
0.172345	-0.106824	-0.994278
0.176353	-0.181565	-0.983379
0.180361	-0.255270	-0.966870
0.184369	-0.327519	-0.944845
0.188377	-0.397899	-0.917429
0.192385	-0.466009	-0.884780
0.196393	-0.531461	-0.847083
0.200401	-0.593880	-0.804553
0.204409	-0.652912	-0.757434
0.208417	-0.708219	-0.705993
0.212425	-0.759485	-0.650525
0.216433	-0.806419	-0.591345
0.220441	-0.848752	-0.528792
0.224449	-0.886242	-0.463222
0.228457	-0.918677	-0.395009
0.232465	-0.945871	-0.324543
0.236473	-0.967669	-0.252225
0.240481	-0.983946	-0.178468
0.244489	-0.994609	-0.103694
0.248497	-0.999599	-0.028327
0.252505	-0.998885	0.047201
0.256513	-0.992474	0.122459
0.260521	-0.980400	0.197020
0.264529	-0.962732	0.270456
0.268537	-0.939573	0.342349
0.272545	-0.911053	0.412289
0.276553	-0.877336	0.479877
0.280561	-0.838613	0.544727
0.284569	-0.795107	0.606470
0.288577	-0.747064	0.664752
0.292585	-0.694759	0.719243
0.296593	-0.638491	0.769630
0.300601	-0.578580	0.815626
0.304609	-0.515368	0.856969
0.308617	-0.449216	0.893423
0.312625	-0.380501	0.924780
0.316633	-0.309616	0.950862
0.320641	-0.236964	0.971518
0.324649	-0.162960	0.986633
0.328657	-0.088027	0.996118
0.332665	-0.012591	0.999921
0.336673	0.062916	0.998019
0.340681	0.138065	0.990423
0.344689	0.212425	0.977177
0.348697	0.285574	0.958357
0.352705	0.357094	0.934068
0.356713	0.426577	0.904451
0.360721	0.493626	0.869675
0.364729	0.557858	0.829936
0.368737	0.618909	0.785463
0.372745	0.676428	0.736509
0.376754	0.730088	0.683353
0.380762	0.779583	0.626298
0.384770	0.824631	0.565671
0.388778	0.864974	0.501816
0.392786	0.900383	0.435099
0.396794	0.930655	0.365899
0.400802	0.955617	0.294612
0.404810	0.975128	0.221644
0.408818	0.989075	0.147412
0.412826	0.997380	0.072338
0.416834	0.999995	-0.003148
0.420842	0.996905	-0.078616
0.424850	0.988128	-0.153636
0.428858	0.973713	-0.227779
0.432866	0.953743	-0.300622
0.436874	0.928332	-0.371751
0.440882	0.897626	-0.440759
0.444890	0.861798	-0.507252
0.448898	0.821053	-0.570851
0.452906	0.775625	-0.631194
0.456914	0.725772	-0.687936
0.460922	0.671778	-0.740753
0.464930	0.613951	-0.789344
0.468938	0.552622	-0.833432
0.472946	0.488141	-0.872765
0.476954	0.420874	-0.907119
0.480962	0.351206	-0.936298
0.484970	0.279535	-0.960135
0.488978	0.206269	-0.978495
0.492986	0.131826	-0.991273
0.496994	0.056632	-0.998395
0.501002	-0.018886	-0.999822
0.505010	-0.094296	-0.995544
0.509018	-0.169169	-0.985587
0.513026	-0.243076	-0.970007
0.517034	-0.315596	-0.948894
0.521042	-0.386316	-0.922367
0.525050	-0.454832	-0.890577
0.529058	-0.520753	-0.853707
0.533066	-0.583703	-0.811967
0.537074	-0.643323	-0.765595
0.541082	-0.699273	-0.714854
0.545090	-0.751234	-0.660036
0.549098	-0.798909	-0.601452
0.553106	-0.842026	-0.539437
0.557114	-0.880340	-0.474344
0.561122	-0.913631	-0.406545
0.565130	-0.941710	-0.336427
0.569138	-0.964416	-0.264389
0.573146	-0.981621	-0.190843
0.577154	-0.993225	-0.116209
0.581162	-0.999163	-0.040911
0.585170	-0.999401	0.034620
0.589178	-0.993937	0.109953
0.593186	-0.982803	0.184660
0.597194	-0.966061	0.258312
0.601202	-0.943809	0.330491
0.605210	-0.916172	0.400785
0.609218	-0.883309	0.468792
0.613226	-0.845406	0.534125
0.617234	-0.802680	0.596410
0.621242	-0.755375	0.655293
0.625251	-0.703760	0.710438
0.629259	-0.648131	0.761529
0.633267	-0.588803	0.808276
0.637275	-0.526117	0.850412
0.641283	-0.460430	0.887696
0.645291	-0.392115	0.919916
0.649299	-0.321564	0.946888
0.653307	-0.249178	0.968458
0.657315	-0.175370	0.984503
0.661323	-0.100562	0.994931
0.665331	-0.025180	0.999683
0.669339	0.050345	0.998732
0.673347	0.125583	0.992083
0.677355	0.200105	0.979775
0.681363	0.273485	0.961876
0.685371	0.345305	0.938491
0.689379	0.415155	0.909751
0.693387	0.482636	0.875821
0.697395	0.547364	0.836895
0.701403	0.608970	0.793194
0.705411	0.667101	0.744968
0.709419	0.721426	0.692491
0.713427	0.771636	0.636065
0.717435	0.817443	0.576009
0.721443	0.858587	0.512668
0.725451	0.894833	0.446401
0.729459	0.925974	0.377588
0.733467	0.951832	0.306621
0.737475	0.972260	0.233904
0.741483	0.987141	0.159854
0.745491	0.996390	0.084891
0.749499	0.999955	0.009444
0.753507	0.997816	-0.066058
0.757515	0.989984	-0.141182
0.761523	0.976504	-0.215500
0.765531	0.957453	-0.288590
0.769539	0.932940	-0.360033
0.773547	0.903104	-0.429422
0.777555	0.868116	-0.496361
0.781563	0.828176	-0.560468
0.785571	0.783511	-0.621378
0.789579	0.734376	-0.678743
0.793587	0.681051	-0.732236
0.797595	0.623841	-0.781551
0.801603	0.563072	-0.826408
0.805611	0.499091	-0.866550
0.809619	0.432262	-0.901748
0.813627	0.362968	-0.931802
0.817635	0.291602	-0.956540
0.821643	0.218573	-0.975821
0.825651	0.144297	-0.989534
0.829659	0.069198	-0.997603
0.833667	-0.006296	-0.999980
0.837675	-0.081754	-0.996653
0.841683	-0.156745	-0.987639
0.845691	-0.230843	-0.972991
0.849699	-0.303623	-0.952792
0.853707	-0.374671	-0.927158
0.857715	-0.443582	-0.896234
0.861723	-0.509962	-0.860197
0.865731	-0.573433	-0.819252
0.869739	-0.633633	-0.773634
0.873747	-0.690217	-0.723602
0.877756	-0.742864	-0.669442
0.881764	-0.791273	-0.611463
0.885772	-0.835167	-0.549996
0.889780	-0.874297	-0.485391
0.893788	-0.908439	-0.418016
0.897796	-0.937399	-0.348257
0.901804	-0.961011	-0.276511
0.905812	-0.979140	-0.203188
0.909820	-0.991683	-0.128705
0.913828	-0.998568	-0.053489
0.917836	-0.999757	0.022033
0.921844	-0.995242	0.097430
0.925852	-0.985050	0.172270
0.929860	-0.969237	0.246128
0.933868	-0.947896	0.318581
0.937876	-0.921146	0.389217
0.941884	-0.889141	0.457633
0.945892	-0.852064	0.523438
0.949900	-0.810126	0.586256
0.953908	-0.763566	0.645730
0.957916	-0.712650	0.701520
0.961924	-0.657668	0.753308
0.965932	-0.598934	0.800798
0.969940	-0.536783	0.843720
0.973948	-0.471570	0.881829
0.977956	-0.403667	0.914906
0.981964	-0.333461	0.942764
0.985972	-0.261352	0.965244
0.989980	-0.187752	0.982216
0.993988	-0.113082	0.993586
0.997996	-0.037766	0.999287
1.002004	0.037766	0.999287
1.006012	0.113082	0.993586
1.010020	0.187752	0.982216
1.014028	0.261352	0.965244
1.018036	0.333461	0.942764
1.022044	0.403667	0.914906
1.026052	0.471570	0.881829
1.030060	0.536783	0.843720
1.034068	0.598934	0.800798
1.038076	0.657668	0.753308
1.042084	0.712650	0.701520
1.046092	0.763566	0.645730
1.050100	0.810126	0.586256
1.054108	0.852064	0.523438
1.058116	0.889141	0.457633
1.062124	0.921146	0.389217
1.066132	0.947896	0.318581
1.070140	0.969237	0.246128
1.074148	0.985050	0.172270
1.078156	0.995242	0.097430
1.082164	0.999757	0.022033
1.086172	0.998568	-0.053489
1.090180	0.991683	-0.128705
1.094188	0.979140	-0.203188
1.098196	0.961011	-0.276511
1.102204	0.937399	-0.348257
1.106212	0.908439	-0.418016
1.110220	0.874297	-0.485391
1.114228	0.835167	-0.549996
1.118236	0.791273	-0.611463
1.122244	0.742864	-0.669442
1.126253	0.690217	-0.723602
1.130261	0.633633	-0.773634
1.134269	0.573433	-0.819252
1.138277	0.509962	-0.860197
