#N: 300
0.000000	0.000000	1.000000
0.006689	0.104877	0.994485
0.013378	0.208597	0.978002
0.020067	0.310016	0.950731
0.026756	0.408016	0.912975
0.033445	0.501516	0.865148
0.040134	0.589484	0.807780
0.046823	0.670951	0.741502
0.053512	0.745017	0.667046
0.060201	0.810866	0.585232
0.066890	0.867771	0.496964
0.073579	0.915106	0.403214
0.080268	0.952347	0.305017
0.086957	0.979084	0.203456
0.093645	0.995022	0.099651
0.100334	0.999986	-0.005253
0.107023	0.993921	-0.110100
0.113712	0.976892	-0.213732
0.120401	0.949090	-0.315006
0.127090	0.910819	-0.412807
0.133779	0.862502	-0.506054
0.140468	0.804672	-0.593720
0.147157	0.737967	-0.674837
0.153846	0.663123	-0.748511
0.160535	0.580964	-0.813929
0.167224	0.492398	-0.870370
0.173913	0.398401	-0.917211
0.180602	0.300010	-0.953936
0.187291	0.198310	-0.980139
0.193980	0.094422	-0.995532
0.200669	-0.010507	-0.999945
0.207358	-0.115320	-0.993328
0.214047	-0.218861	-0.975756
0.220736	-0.319988	-0.947422
0.227425	-0.417586	-0.908637
0.234114	-0.510578	-0.859831
0.240803	-0.597939	-0.801542
0.247492	-0.678704	-0.734412
0.254181	-0.751984	-0.659181
0.260870	-0.816970	-0.576680
0.267559	-0.872945	-0.487819
0.274247	-0.919292	-0.393577
0.280936	-0.955499	-0.294994
0.287625	-0.981168	-0.193158
0.294314	-0.996015	-0.089191
0.301003	-0.999876	0.015760
0.307692	-0.992709	0.120537
0.314381	-0.974593	0.223984
0.321070	-0.945727	0.324961
0.327759	-0.906431	0.422354
0.334448	-0.857137	0.515088
0.341137	-0.798390	0.602141
0.347826	-0.730836	0.682553
0.354515	-0.655222	0.755437
0.361204	-0.572380	0.819988
0.367893	-0.483226	0.875496
0.374582	-0.388742	0.921347
0.381271	-0.289970	0.957036
0.387960	-0.188001	0.982169
0.394649	-0.083957	0.996469
0.401338	0.021012	0.999779
0.408027	0.125750	0.992062
0.414716	0.229101	0.973403
0.421405	0.329925	0.944007
0.428094	0.427110	0.904200
0.434783	0.519584	0.854419
0.441472	0.606327	0.795215
0.448161	0.686383	0.727240
0.454849	0.758868	0.651244
0.461538	0.822984	0.568065
0.468227	0.878022	0.478620
0.474916	0.923376	0.383897
0.481605	0.958546	0.284939
0.488294	0.983143	0.182838
0.494983	0.996897	0.078721
0.501672	0.999655	-0.026264
0.508361	0.991388	-0.130960
0.515050	0.972186	-0.234212
0.521739	0.942261	-0.334880
0.528428	0.901943	-0.431854
0.535117	0.851678	-0.524065
0.541806	0.792019	-0.610497
0.548495	0.723624	-0.690194
0.555184	0.647248	-0.762279
0.561873	0.563733	-0.825957
0.568562	0.474001	-0.880524
0.575251	0.379040	-0.925380
0.581940	0.279899	-0.960029
0.588629	0.177671	-0.984090
0.595318	0.073483	-0.997296
0.602007	-0.031516	-0.999503
0.608696	-0.136167	-0.990686
0.615385	-0.239316	-0.970942
0.622074	-0.339825	-0.940489
0.628763	-0.436586	-0.899662
0.635452	-0.528532	-0.848913
0.642140	-0.614649	-0.788801
0.648829	-0.693986	-0.719988
0.655518	-0.765669	-0.643235
0.662207	-0.828907	-0.559386
0.668896	-0.883002	-0.469368
0.675585	-0.927359	-0.374174
0.682274	-0.961487	-0.274852
0.688963	-0.985010	-0.172498
0.695652	-0.997669	-0.068242
0.702341	-0.999324	0.036766
0.709030	-0.989957	0.141369
0.715719	-0.969671	0.244413
0.722408	-0.938690	0.344761
0.729097	-0.897356	0.441307
0.735786	-0.846125	0.532985
0.742475	-0.785561	0.618784
0.749164	-0.716332	0.697759
0.755853	-0.639203	0.769038
0.762542	-0.555024	0.831834
0.769231	-0.464723	0.885456
0.775920	-0.369297	0.929312
0.782609	-0.269797	0.962917
0.789298	-0.167321	0.985902
0.795987	-0.063000	0.998014
0.802676	0.042016	0.999117
0.809365	0.146568	0.989201
0.816054	0.249504	0.968374
0.822742	0.349688	0.936866
0.829431	0.446015	0.895026
0.836120	0.537423	0.843313
0.842809	0.622903	0.782299
0.849498	0.701513	0.712657
0.856187	0.772385	0.635154
0.862876	0.834739	0.550646
0.869565	0.887885	0.460065
0.876254	0.931239	0.364409
0.882943	0.964321	0.264734
0.889632	0.986768	0.162140
0.896321	0.998331	0.057756
0.903010	0.998882	-0.047264
0.909699	0.988417	-0.151763
0.916388	0.967050	-0.254588
0.923077	0.935016	-0.354605
0.929766	0.892670	-0.450711
0.936455	0.840478	-0.541846
0.943144	0.779016	-0.627004
0.949833	0.708962	-0.705247
0.956522	0.631088	-0.775711
0.963211	0.546254	-0.837620
0.969900	0.455394	-0.890290
0.976589	0.359512	-0.933140
0.983278	0.259665	-0.965699
0.989967	0.156953	-0.987606
0.996656	0.052511	-0.998620
1.003344	-0.052511	-0.998620
1.010033	-0.156953	-0.987606
1.016722	-0.259665	-0.965699
1.023411	-0.359512	-0.933140
1.030100	-0.455394	-0.890290
1.036789	-0.546254	-0.837620
1.043478	-0.631088	-0.775711
1.050167	-0.708962	-0.705247
1.056856	-0.779016	-0.627004
1.063545	-0.840478	-0.541846
1.070234	-0.892670	-0.450711
1.076923	-0.935016	-0.354605
1.083612	-0.967050	-0.254588
1.090301	-0.988417	-0.151763
1.096990	-0.998882	-0.047264
1.103679	-0.998331	0.057756
1.110368	-0.986768	0.162140
1.117057	-0.964321	0.264734
1.123746	-0.931239	0.364409
1.130435	-0.887885	0.460065
1.137124	-0.834739	0.550646
1.143813	-0.772385	0.635154
1.150502	-0.701513	0.712657
1.157191	-0.622903	0.782299
1.163880	-0.537423	0.843313
1.170569	-0.446015	0.895026
1.177258	-0.349688	0.936866
1.183946	-0.249504	0.968374
1.190635	-0.146568	0.989201
1.197324	-0.042016	0.999117
1.204013	0.063000	0.998014
1.210702	0.167321	0.985902
1.217391	0.269797	0.962917
1.224080	0.369297	0.929312
1.230769	0.464723	0.885456
1.237458	0.555024	0.831834
1.244147	0.639203	0.769038
1.250836	0.716332	0.697759
1.257525	0.785561	0.618784
1.264214	0.846125	0.532985
1.270903	0.897356	0.441307
1.277592	0.938690	0.344761
1.284281	0.969671	0.244413
1.290970	0.989957	0.141369
1.297659	0.999324	0.036766
1.304348	0.997669	-0.068242
1.311037	0.985010	-0.172498
1.317726	0.961487	-0.274852
1.324415	0.927359	-0.374174
1.331104	0.883002	-0.469368
1.337793	0.828907	-0.559386
1.344482	0.765669	-0.643235
1.351171	0.693986	-0.719988
1.357860	0.614649	-0.788801
1.364548	0.528532	-0.848913
1.371237	0.436586	-0.899662
1.377926	0.339825	-0.940489
1.384615	0.239316	-0.970942
1.391304	0.136167	-0.990686
1.397993	0.031516	-0.999503
1.404682	-0.073483	-0.997296
1.411371	-0.177671	-0.984090
1.418060	-0.279899	-0.960029
1.424749	-0.379040	-0.925380
1.431438	-0.474001	-0.880524
1.438127	-0.563733	-0.825957
1.444816	-0.647248	-0.762279
1.451505	-0.723624	-0.690194
1.458194	-0.792019	-0.610497
1.464883	-0.851678	-0.524065
1.471572	-0.901943	-0.431854
1.478261	-0.942261	-0.334880
1.484950	-0.972186	-0.234212
1.491639	-0.991388	-0.130960
1.498328	-0.999655	-0.026264
1.505017	-0.996897	0.078721
1.511706	-0.983143	0.182838
1.518395	-0.958546	0.284939
1.525084	-0.923376	0.383897
1.531773	-0.878022	0.478620
1.538462	-0.822984	0.568065
1.545151	-0.758868	0.651244
1.551839	-0.686383	0.727240
1.558528	-0.606327	0.795215
1.565217	-0.519584	0.854419
1.571906	-0.427110	0.904200
1.578595	-0.329925	0.944007
1.585284	-0.229101	0.973403
1.591973	-0.125750	0.992062
1.598662	-0.021012	0.999779
1.605351	0.083957	0.996469
1.612040	0.188001	0.982169
1.618729	0.289970	0.957036
1.625418	0.388742	0.921347
1.632107	0.483226	0.875496
1.638796	0.572380	0.819988
1.645485	0.655222	0.755437
1.652174	0.730836	0.682553
1.658863	0.798390	0.602141
1.665552	0.857137	0.515088
1.672241	0.906431	0.422354
1.678930	0.945727	0.324961
1.685619	0.974593	0.223984
1.692308	0.992709	0.120537
1.698997	0.999876	0.015760
1.705686	0.996015	-0.089191
1.712375	0.981168	-0.193158
1.719064	0.955499	-0.294994
1.725753	0.919292	-0.393577
1.732441	0.872945	-0.487819
1.739130	0.816970	-0.576680
1.745819	0.751984	-0.659181
1.752508	0.678704	-0.734412
1.759197	0.597939	-0.801542
1.765886	0.510578	-0.859831
1.772575	0.417586	-0.908637
1.779264	0.319988	-0.947422
1.785953	0.218861	-0.975756
1.792642	0.115320	-0.993328
1.799331	0.010507	-0.999945
1.806020	-0.094422	-0.995532
1.812709	-0.198310	-0.980139
1.819398	-0.300010	-0.953936
1.826087	-0.398401	-0.917211
1.832776	-0.492398	-0.870370
1.839465	-0.580964	-0.813929
1.846154	-0.663123	-0.748511
1.852843	-0.737967	-0.674837
1.859532	-0.804672	-0.593720
1.866221	-0.862502	-0.506054
1.872910	-0.910819	-0.412807
1.879599	-0.949090	-0.315006
1.886288	-0.976892	-0.213732
1.892977	-0.993921	-0.110100
1.899666	-0.999986	-0.005253
1.906355	-0.995022	0.099651
1.913043	-0.979084	0.203456
1.919732	-0.952347	0.305017
1.926421	-0.915106	0.403214
1.933110	-0.867771	0.496964
1.939799	-0.810866	0.585232
1.946488	-0.745017	0.667046
1.953177	-0.670951	0.741502
1.959866	-0.589484	0.807780
1.966555	-0.501516	0.865148
1.973244	-0.408016	0.912975
1.979933	-0.310016	0.950731
1.986622	-0.208597	0.978002
1.993311	-0.104877	0.994485
2.000000	-0.000000	1.000000
